country,continent,year,lifeExp,pop,gdpPercap,iso_alpha,iso_num
Poland,Europe,1982,71.32,36227381,8451.531004,POL,616
Poland,Europe,1987,70.98,37740710,9082.351172,POL,616
Poland,Europe,1992,70.99,38370697,7738.881247,POL,616
Poland,Europe,1997,72.75,38654957,10159.58368,POL,616
Poland,Europe,2002,74.67,38625976,12002.23908,POL,616
Poland,Europe,2007,75.563,38518241,15389.924680000002,POL,616
Portugal,Europe,1952,59.82,8526050,3068.319867,PRT,620
Portugal,Europe,1957,61.51,8817650,3774.571743,PRT,620
Portugal,Europe,1962,64.39,9019800,4727.954889,PRT,620
Portugal,Europe,1967,66.6,9103000,6361.517993,PRT,620
Portugal,Europe,1972,69.26,8970450,9022.247417,PRT,620
Portugal,Europe,1977,70.41,9662600,10172.48572,PRT,620
Portugal,Europe,1982,72.77,9859650,11753.84291,PRT,620
Portugal,Europe,1987,74.06,9915289,13039.30876,PRT,620
Portugal,Europe,1992,74.86,9927680,16207.266630000002,PRT,620
Portugal,Europe,1997,75.97,10156415,17641.03156,PRT,620
Portugal,Europe,2002,77.29,10433867,19970.90787,PRT,620
Portugal,Europe,2007,78.098,10642836,20509.64777,PRT,620
Puerto Rico,Americas,1952,64.28,2227000,3081.959785,PRI,630
Puerto Rico,Americas,1957,68.54,2260000,3907.1561890000003,PRI,630
Puerto Rico,Americas,1962,69.62,2448046,5108.34463,PRI,630
Puerto Rico,Americas,1967,71.1,2648961,6929.277714,PRI,630
Puerto Rico,Americas,1972,72.16,2847132,9123.041742,PRI,630
Puerto Rico,Americas,1977,73.44,3080828,9770.524921,PRI,630
Puerto Rico,Americas,1982,73.75,3279001,10330.98915,PRI,630
Puerto Rico,Americas,1987,74.63,3444468,12281.34191,PRI,630
Puerto Rico,Americas,1992,73.911,3585176,14641.587109999999,PRI,630
Puerto Rico,Americas,1997,74.917,3759430,16999.4333,PRI,630
Puerto Rico,Americas,2002,77.778,3859606,18855.606180000002,PRI,630
Puerto Rico,Americas,2007,78.74600000000001,3942491,19328.70901,PRI,630
Reunion,Africa,1952,52.724,257700,2718.885295,REU,638
Reunion,Africa,1957,55.09,308700,2769.451844,REU,638
Reunion,Africa,1962,57.666000000000004,358900,3173.72334,REU,638
Reunion,Africa,1967,60.542,414024,4021.1757390000002,REU,638
Reunion,Africa,1972,64.274,461633,5047.658563,REU,638
Reunion,Africa,1977,67.064,492095,4319.804067,REU,638
Reunion,Africa,1982,69.885,517810,5267.219353,REU,638
Reunion,Africa,1987,71.913,562035,5303.377488,REU,638
Reunion,Africa,1992,73.615,622191,6101.2558229999995,REU,638
Reunion,Africa,1997,74.77199999999999,684810,6071.941411,REU,638
Reunion,Africa,2002,75.744,743981,6316.1652,REU,638
Reunion,Africa,2007,76.442,798094,7670.122558,REU,638
Romania,Europe,1952,61.05,16630000,3144.613186,ROU,642
Romania,Europe,1957,64.1,17829327,3943.370225,ROU,642
Romania,Europe,1962,66.8,18680721,4734.9975859999995,ROU,642
Romania,Europe,1967,66.8,19284814,6470.866545,ROU,642
Romania,Europe,1972,69.21,20662648,8011.414401999999,ROU,642
Romania,Europe,1977,69.46,21658597,9356.39724,ROU,642
Romania,Europe,1982,69.66,22356726,9605.314053,ROU,642
Romania,Europe,1987,69.53,22686371,9696.273295,ROU,642
Romania,Europe,1992,69.36,22797027,6598.409903,ROU,642
Romania,Europe,1997,69.72,22562458,7346.547556999999,ROU,642
Romania,Europe,2002,71.322,22404337,7885.360081,ROU,642
Romania,Europe,2007,72.476,22276056,10808.47561,ROU,642
Rwanda,Africa,1952,40.0,2534927,493.32387520000003,RWA,646
Rwanda,Africa,1957,41.5,2822082,540.2893982999999,RWA,646
Rwanda,Africa,1962,43.0,3051242,597.4730727000001,RWA,646
Rwanda,Africa,1967,44.1,3451079,510.9637142,RWA,646
Rwanda,Africa,1972,44.6,3992121,590.5806637999999,RWA,646
Rwanda,Africa,1977,45.0,4657072,670.0806011,RWA,646
Rwanda,Africa,1982,46.218,5507565,881.5706467,RWA,646
Rwanda,Africa,1987,44.02,6349365,847.991217,RWA,646
Rwanda,Africa,1992,23.599,7290203,737.0685949,RWA,646
Rwanda,Africa,1997,36.086999999999996,7212583,589.9445051,RWA,646
Rwanda,Africa,2002,43.413000000000004,7852401,785.6537647999999,RWA,646
Rwanda,Africa,2007,46.242,8860588,863.0884639000001,RWA,646
Sao Tome and Principe,Africa,1952,46.471000000000004,60011,879.5835855,STP,678
Sao Tome and Principe,Africa,1957,48.945,61325,860.7369026,STP,678
Sao Tome and Principe,Africa,1962,51.893,65345,1071.551119,STP,678
Sao Tome and Principe,Africa,1967,54.425,70787,1384.840593,STP,678
Sao Tome and Principe,Africa,1972,56.48,76595,1532.985254,STP,678
Sao Tome and Principe,Africa,1977,58.55,86796,1737.561657,STP,678
Sao Tome and Principe,Africa,1982,60.351000000000006,98593,1890.2181170000001,STP,678
Sao Tome and Principe,Africa,1987,61.728,110812,1516.525457,STP,678
Sao Tome and Principe,Africa,1992,62.742,125911,1428.777814,STP,678
Sao Tome and Principe,Africa,1997,63.306000000000004,145608,1339.076036,STP,678
Sao Tome and Principe,Africa,2002,64.337,170372,1353.09239,STP,678
Sao Tome and Principe,Africa,2007,65.528,199579,1598.435089,STP,678
Saudi Arabia,Asia,1952,39.875,4005677,6459.5548229999995,SAU,682
Saudi Arabia,Asia,1957,42.868,4419650,8157.591248000001,SAU,682
Saudi Arabia,Asia,1962,45.913999999999994,4943029,11626.41975,SAU,682
Saudi Arabia,Asia,1967,49.901,5618198,16903.04886,SAU,682
Saudi Arabia,Asia,1972,53.886,6472756,24837.42865,SAU,682
Saudi Arabia,Asia,1977,58.69,8128505,34167.7626,SAU,682
Saudi Arabia,Asia,1982,63.012,11254672,33693.17525,SAU,682
Saudi Arabia,Asia,1987,66.295,14619745,21198.26136,SAU,682
Saudi Arabia,Asia,1992,68.768,16945857,24841.617769999997,SAU,682
Saudi Arabia,Asia,1997,70.533,21229759,20586.69019,SAU,682
Saudi Arabia,Asia,2002,71.626,24501530,19014.54118,SAU,682
Saudi Arabia,Asia,2007,72.777,27601038,21654.83194,SAU,682
Senegal,Africa,1952,37.278,2755589,1450.356983,SEN,686
Senegal,Africa,1957,39.329,3054547,1567.653006,SEN,686
Senegal,Africa,1962,41.45399999999999,3430243,1654.988723,SEN,686
Senegal,Africa,1967,43.563,3965841,1612.404632,SEN,686
Senegal,Africa,1972,45.815,4588696,1597.712056,SEN,686
Senegal,Africa,1977,48.879,5260855,1561.769116,SEN,686
Senegal,Africa,1982,52.379,6147783,1518.479984,SEN,686
Senegal,Africa,1987,55.769,7171347,1441.72072,SEN,686
Senegal,Africa,1992,58.196000000000005,8307920,1367.899369,SEN,686
Senegal,Africa,1997,60.187,9535314,1392.368347,SEN,686
Senegal,Africa,2002,61.6,10870037,1519.635262,SEN,686
Senegal,Africa,2007,63.062,12267493,1712.4721359999999,SEN,686
Serbia,Europe,1952,57.996,6860147,3581.4594479999996,SRB,688
Serbia,Europe,1957,61.685,7271135,4981.090891,SRB,688
Serbia,Europe,1962,64.531,7616060,6289.629157,SRB,688
Serbia,Europe,1967,66.914,7971222,7991.707066,SRB,688
Serbia,Europe,1972,68.7,8313288,10522.067490000001,SRB,688
Serbia,Europe,1977,70.3,8686367,12980.66956,SRB,688
Serbia,Europe,1982,70.16199999999999,9032824,15181.0927,SRB,688
Serbia,Europe,1987,71.218,9230783,15870.878509999999,SRB,688
Serbia,Europe,1992,71.65899999999999,9826397,9325.068238,SRB,688
Serbia,Europe,1997,72.232,10336594,7914.320304000001,SRB,688
Serbia,Europe,2002,73.21300000000001,10111559,7236.075251,SRB,688
Serbia,Europe,2007,74.002,10150265,9786.534714,SRB,688
Sierra Leone,Africa,1952,30.331,2143249,879.7877358,SLE,694
Sierra Leone,Africa,1957,31.57,2295678,1004.484437,SLE,694
Sierra Leone,Africa,1962,32.766999999999996,2467895,1116.6398769999998,SLE,694
Sierra Leone,Africa,1967,34.113,2662190,1206.043465,SLE,694
Sierra Leone,Africa,1972,35.4,2879013,1353.759762,SLE,694
Sierra Leone,Africa,1977,36.788000000000004,3140897,1348.285159,SLE,694
Sierra Leone,Africa,1982,38.445,3464522,1465.010784,SLE,694
Sierra Leone,Africa,1987,40.006,3868905,1294.4477880000002,SLE,694
Sierra Leone,Africa,1992,38.333,4260884,1068.696278,SLE,694
Sierra Leone,Africa,1997,39.897,4578212,574.6481576,SLE,694
Sierra Leone,Africa,2002,41.012,5359092,699.4897129999999,SLE,694
Sierra Leone,Africa,2007,42.568000000000005,6144562,862.5407561000001,SLE,694
Singapore,Asia,1952,60.396,1127000,2315.138227,SGP,702
Singapore,Asia,1957,63.178999999999995,1445929,2843.104409,SGP,702
Singapore,Asia,1962,65.798,1750200,3674.735572,SGP,702
Singapore,Asia,1967,67.946,1977600,4977.41854,SGP,702
Singapore,Asia,1972,69.521,2152400,8597.756202,SGP,702
Singapore,Asia,1977,70.795,2325300,11210.08948,SGP,702
Singapore,Asia,1982,71.76,2651869,15169.161119999999,SGP,702
Singapore,Asia,1987,73.56,2794552,18861.53081,SGP,702
Singapore,Asia,1992,75.788,3235865,24769.8912,SGP,702
Singapore,Asia,1997,77.158,3802309,33519.4766,SGP,702
Singapore,Asia,2002,78.77,4197776,36023.1054,SGP,702
Singapore,Asia,2007,79.972,4553009,47143.179639999995,SGP,702
Slovak Republic,Europe,1952,64.36,3558137,5074.659104,SVK,703
Slovak Republic,Europe,1957,67.45,3844277,6093.2629799999995,SVK,703
Slovak Republic,Europe,1962,70.33,4237384,7481.1075980000005,SVK,703
Slovak Republic,Europe,1967,70.98,4442238,8412.902397,SVK,703
Slovak Republic,Europe,1972,70.35,4593433,9674.167626,SVK,703
Slovak Republic,Europe,1977,70.45,4827803,10922.664040000001,SVK,703
Slovak Republic,Europe,1982,70.8,5048043,11348.54585,SVK,703
Slovak Republic,Europe,1987,71.08,5199318,12037.26758,SVK,703
Slovak Republic,Europe,1992,71.38,5302888,9498.467723,SVK,703
Slovak Republic,Europe,1997,72.71,5383010,12126.23065,SVK,703
Slovak Republic,Europe,2002,73.8,5410052,13638.778369999998,SVK,703
Slovak Republic,Europe,2007,74.663,5447502,18678.31435,SVK,703
Slovenia,Europe,1952,65.57,1489518,4215.041741,SVN,705
Slovenia,Europe,1957,67.85,1533070,5862.276629,SVN,705
Slovenia,Europe,1962,69.15,1582962,7402.303395,SVN,705
Slovenia,Europe,1967,69.18,1646912,9405.489397,SVN,705
Slovenia,Europe,1972,69.82,1694510,12383.4862,SVN,705
Slovenia,Europe,1977,70.97,1746919,15277.030169999998,SVN,705
Slovenia,Europe,1982,71.063,1861252,17866.72175,SVN,705
Slovenia,Europe,1987,72.25,1945870,18678.53492,SVN,705
Slovenia,Europe,1992,73.64,1999210,14214.71681,SVN,705
Slovenia,Europe,1997,75.13,2011612,17161.10735,SVN,705
Slovenia,Europe,2002,76.66,2011497,20660.01936,SVN,705
Slovenia,Europe,2007,77.926,2009245,25768.25759,SVN,705
Somalia,Africa,1952,32.978,2526994,1135.749842,SOM,706
Somalia,Africa,1957,34.977,2780415,1258.1474130000001,SOM,706
Somalia,Africa,1962,36.981,3080153,1369.488336,SOM,706
Somalia,Africa,1967,38.977,3428839,1284.7331800000002,SOM,706
Somalia,Africa,1972,40.973,3840161,1254.576127,SOM,706
Somalia,Africa,1977,41.974,4353666,1450.9925130000001,SOM,706
Somalia,Africa,1982,42.955,5828892,1176.807031,SOM,706
Somalia,Africa,1987,44.501000000000005,6921858,1093.244963,SOM,706
Somalia,Africa,1992,39.658,6099799,926.9602964,SOM,706
Somalia,Africa,1997,43.795,6633514,930.5964284,SOM,706
Somalia,Africa,2002,45.93600000000001,7753310,882.0818218000001,SOM,706
Somalia,Africa,2007,48.159,9118773,926.1410683,SOM,706
South Africa,Africa,1952,45.00899999999999,14264935,4725.295531000001,ZAF,710
South Africa,Africa,1957,47.985,16151549,5487.104219,ZAF,710
South Africa,Africa,1962,49.951,18356657,5768.729717,ZAF,710
South Africa,Africa,1967,51.927,20997321,7114.477970999999,ZAF,710
South Africa,Africa,1972,53.696000000000005,23935810,7765.962636,ZAF,710
South Africa,Africa,1977,55.527,27129932,8028.651439,ZAF,710
South Africa,Africa,1982,58.161,31140029,8568.266228,ZAF,710
South Africa,Africa,1987,60.833999999999996,35933379,7825.823398,ZAF,710
South Africa,Africa,1992,61.888000000000005,39964159,7225.0692579999995,ZAF,710
South Africa,Africa,1997,60.236000000000004,42835005,7479.188244,ZAF,710
South Africa,Africa,2002,53.365,44433622,7710.946444,ZAF,710
South Africa,Africa,2007,49.339,43997828,9269.657808,ZAF,710
Spain,Europe,1952,64.94,28549870,3834.0347420000003,ESP,724
Spain,Europe,1957,66.66,29841614,4564.80241,ESP,724
Spain,Europe,1962,69.69,31158061,5693.843879,ESP,724
Spain,Europe,1967,71.44,32850275,7993.512294,ESP,724
Spain,Europe,1972,73.06,34513161,10638.75131,ESP,724
Spain,Europe,1977,74.39,36439000,13236.92117,ESP,724
Spain,Europe,1982,76.3,37983310,13926.169969999999,ESP,724
Spain,Europe,1987,76.9,38880702,15764.98313,ESP,724
Spain,Europe,1992,77.57,39549438,18603.06452,ESP,724
Spain,Europe,1997,78.77,39855442,20445.29896,ESP,724
Spain,Europe,2002,79.78,40152517,24835.47166,ESP,724
Spain,Europe,2007,80.941,40448191,28821.0637,ESP,724
Sri Lanka,Asia,1952,57.593,7982342,1083.53203,LKA,144
Sri Lanka,Asia,1957,61.456,9128546,1072.546602,LKA,144
Sri Lanka,Asia,1962,62.192,10421936,1074.4719599999999,LKA,144
Sri Lanka,Asia,1967,64.266,11737396,1135.514326,LKA,144
Sri Lanka,Asia,1972,65.042,13016733,1213.39553,LKA,144
Sri Lanka,Asia,1977,65.949,14116836,1348.775651,LKA,144
Sri Lanka,Asia,1982,68.757,15410151,1648.0797890000001,LKA,144
Sri Lanka,Asia,1987,69.01100000000001,16495304,1876.766827,LKA,144
Sri Lanka,Asia,1992,70.37899999999999,17587060,2153.7392219999997,LKA,144
Sri Lanka,Asia,1997,70.457,18698655,2664.477257,LKA,144
Sri Lanka,Asia,2002,70.815,19576783,3015.3788329999998,LKA,144
Sri Lanka,Asia,2007,72.396,20378239,3970.0954070000003,LKA,144
Sudan,Africa,1952,38.635,8504667,1615.991129,SDN,736
Sudan,Africa,1957,39.624,9753392,1770.3370739999998,SDN,736
Sudan,Africa,1962,40.87,11183227,1959.593767,SDN,736
Sudan,Africa,1967,42.858000000000004,12716129,1687.997641,SDN,736
Sudan,Africa,1972,45.083,14597019,1659.652775,SDN,736
Sudan,Africa,1977,47.8,17104986,2202.9884230000002,SDN,736
Sudan,Africa,1982,50.338,20367053,1895.544073,SDN,736
Sudan,Africa,1987,51.744,24725960,1507.819159,SDN,736
Sudan,Africa,1992,53.556000000000004,28227588,1492.197043,SDN,736
Sudan,Africa,1997,55.373000000000005,32160729,1632.2107640000002,SDN,736
Sudan,Africa,2002,56.369,37090298,1993.398314,SDN,736
Sudan,Africa,2007,58.556000000000004,42292929,2602.394995,SDN,736
Swaziland,Africa,1952,41.407,290243,1148.376626,SWZ,748
Swaziland,Africa,1957,43.424,326741,1244.708364,SWZ,748
Swaziland,Africa,1962,44.992,370006,1856.182125,SWZ,748
Swaziland,Africa,1967,46.633,420690,2613.1016649999997,SWZ,748
Swaziland,Africa,1972,49.552,480105,3364.836625,SWZ,748
Swaziland,Africa,1977,52.537,551425,3781.410618,SWZ,748
Swaziland,Africa,1982,55.56100000000001,649901,3895.384018,SWZ,748
Swaziland,Africa,1987,57.678000000000004,779348,3984.8398119999997,SWZ,748
Swaziland,Africa,1992,58.474,962344,3553.0224,SWZ,748
Swaziland,Africa,1997,54.288999999999994,1054486,3876.7684600000002,SWZ,748
Swaziland,Africa,2002,43.869,1130269,4128.116943,SWZ,748
Swaziland,Africa,2007,39.613,1133066,4513.480643,SWZ,748
Sweden,Europe,1952,71.86,7124673,8527.844662000001,SWE,752
Sweden,Europe,1957,72.49,7363802,9911.878226,SWE,752
Sweden,Europe,1962,73.37,7561588,12329.441920000001,SWE,752
Sweden,Europe,1967,74.16,7867931,15258.29697,SWE,752
Sweden,Europe,1972,74.72,8122293,17832.02464,SWE,752
Sweden,Europe,1977,75.44,8251648,18855.72521,SWE,752
Sweden,Europe,1982,76.42,8325260,20667.38125,SWE,752
Sweden,Europe,1987,77.19,8421403,23586.92927,SWE,752
Sweden,Europe,1992,78.16,8718867,23880.01683,SWE,752
Sweden,Europe,1997,79.39,8897619,25266.59499,SWE,752
Sweden,Europe,2002,80.04,8954175,29341.630930000003,SWE,752
Sweden,Europe,2007,80.884,9031088,33859.74835,SWE,752
Switzerland,Europe,1952,69.62,4815000,14734.23275,CHE,756
Switzerland,Europe,1957,70.56,5126000,17909.48973,CHE,756
Switzerland,Europe,1962,71.32,5666000,20431.0927,CHE,756
Switzerland,Europe,1967,72.77,6063000,22966.14432,CHE,756
Switzerland,Europe,1972,73.78,6401400,27195.113039999997,CHE,756
Switzerland,Europe,1977,75.39,6316424,26982.29052,CHE,756
Switzerland,Europe,1982,76.21,6468126,28397.715119999997,CHE,756
Switzerland,Europe,1987,77.41,6649942,30281.704589999998,CHE,756
Switzerland,Europe,1992,78.03,6995447,31871.5303,CHE,756
Switzerland,Europe,1997,79.37,7193761,32135.323010000004,CHE,756
Switzerland,Europe,2002,80.62,7361757,34480.95771,CHE,756
Switzerland,Europe,2007,81.70100000000001,7554661,37506.419069999996,CHE,756
Syria,Asia,1952,45.883,3661549,1643.485354,SYR,760
Syria,Asia,1957,48.284,4149908,2117.234893,SYR,760
Syria,Asia,1962,50.305,4834621,2193.037133,SYR,760
Syria,Asia,1967,53.655,5680812,1881.923632,SYR,760
Syria,Asia,1972,57.29600000000001,6701172,2571.423014,SYR,760
Syria,Asia,1977,61.195,7932503,3195.484582,SYR,760
Syria,Asia,1982,64.59,9410494,3761.8377149999997,SYR,760
Syria,Asia,1987,66.97399999999999,11242847,3116.774285,SYR,760
Syria,Asia,1992,69.249,13219062,3340.542768,SYR,760
Syria,Asia,1997,71.527,15081016,4014.238972,SYR,760
Syria,Asia,2002,73.053,17155814,4090.9253310000004,SYR,760
Syria,Asia,2007,74.143,19314747,4184.548089,SYR,760
Taiwan,Asia,1952,58.5,8550362,1206.947913,TWN,158
Taiwan,Asia,1957,62.4,10164215,1507.86129,TWN,158
Taiwan,Asia,1962,65.2,11918938,1822.879028,TWN,158
Taiwan,Asia,1967,67.5,13648692,2643.8586809999997,TWN,158
Taiwan,Asia,1972,69.39,15226039,4062.523897,TWN,158
Taiwan,Asia,1977,70.59,16785196,5596.519826,TWN,158
Taiwan,Asia,1982,72.16,18501390,7426.354773999999,TWN,158
Taiwan,Asia,1987,73.4,19757799,11054.56175,TWN,158
Taiwan,Asia,1992,74.26,20686918,15215.6579,TWN,158
Taiwan,Asia,1997,75.25,21628605,20206.82098,TWN,158
Taiwan,Asia,2002,76.99,22454239,23235.42329,TWN,158
Taiwan,Asia,2007,78.4,23174294,28718.27684,TWN,158
Tanzania,Africa,1952,41.215,8322925,716.6500721,TZA,834
Tanzania,Africa,1957,42.974,9452826,698.5356073,TZA,834
Tanzania,Africa,1962,44.246,10863958,722.0038073,TZA,834
Tanzania,Africa,1967,45.757,12607312,848.2186575,TZA,834
Tanzania,Africa,1972,47.62,14706593,915.9850592,TZA,834
Tanzania,Africa,1977,49.919,17129565,962.4922932,TZA,834
Tanzania,Africa,1982,50.608000000000004,19844382,874.2426069,TZA,834
Tanzania,Africa,1987,51.535,23040630,831.8220794,TZA,834
Tanzania,Africa,1992,50.44,26605473,825.682454,TZA,834
Tanzania,Africa,1997,48.466,30686889,789.1862231,TZA,834
Tanzania,Africa,2002,49.651,34593779,899.0742111,TZA,834
Tanzania,Africa,2007,52.516999999999996,38139640,1107.482182,TZA,834
Thailand,Asia,1952,50.848,21289402,757.7974177,THA,764
Thailand,Asia,1957,53.63,25041917,793.5774147999999,THA,764
Thailand,Asia,1962,56.06100000000001,29263397,1002.1991720000001,THA,764
Thailand,Asia,1967,58.285,34024249,1295.46066,THA,764
Thailand,Asia,1972,60.405,39276153,1524.3589359999999,THA,764
Thailand,Asia,1977,62.494,44148285,1961.2246350000003,THA,764
Thailand,Asia,1982,64.597,48827160,2393.219781,THA,764
Thailand,Asia,1987,66.084,52910342,2982.653773,THA,764
Thailand,Asia,1992,67.298,56667095,4616.8965450000005,THA,764
Thailand,Asia,1997,67.521,60216677,5852.625497,THA,764
Thailand,Asia,2002,68.564,62806748,5913.187529,THA,764
Thailand,Asia,2007,70.616,65068149,7458.3963269999995,THA,764
Togo,Africa,1952,38.596,1219113,859.8086567,TGO,768
Togo,Africa,1957,41.208,1357445,925.9083201999999,TGO,768
Togo,Africa,1962,43.922,1528098,1067.5348099999999,TGO,768
Togo,Africa,1967,46.769,1735550,1477.59676,TGO,768
Togo,Africa,1972,49.75899999999999,2056351,1649.660188,TGO,768
Togo,Africa,1977,52.887,2308582,1532.776998,TGO,768
Togo,Africa,1982,55.471000000000004,2644765,1344.577953,TGO,768
Togo,Africa,1987,56.941,3154264,1202.201361,TGO,768
Togo,Africa,1992,58.06100000000001,3747553,1034.298904,TGO,768
Togo,Africa,1997,58.39,4320890,982.2869242999999,TGO,768
Togo,Africa,2002,57.56100000000001,4977378,886.2205765000001,TGO,768
Togo,Africa,2007,58.42,5701579,882.9699437999999,TGO,768
Trinidad and Tobago,Americas,1952,59.1,662850,3023.271928,TTO,780
Trinidad and Tobago,Americas,1957,61.8,764900,4100.3934,TTO,780
Trinidad and Tobago,Americas,1962,64.9,887498,4997.5239710000005,TTO,780
Trinidad and Tobago,Americas,1967,65.4,960155,5621.368472,TTO,780
Trinidad and Tobago,Americas,1972,65.9,975199,6619.551418999999,TTO,780
Trinidad and Tobago,Americas,1977,68.3,1039009,7899.554209000001,TTO,780
Trinidad and Tobago,Americas,1982,68.832,1116479,9119.528607,TTO,780
Trinidad and Tobago,Americas,1987,69.582,1191336,7388.597823,TTO,780
Trinidad and Tobago,Americas,1992,69.862,1183669,7370.990932,TTO,780
Trinidad and Tobago,Americas,1997,69.465,1138101,8792.573126000001,TTO,780
Trinidad and Tobago,Americas,2002,68.976,1101832,11460.60023,TTO,780
Trinidad and Tobago,Americas,2007,69.819,1056608,18008.50924,TTO,780
Tunisia,Africa,1952,44.6,3647735,1468.475631,TUN,788
Tunisia,Africa,1957,47.1,3950849,1395.232468,TUN,788
Tunisia,Africa,1962,49.57899999999999,4286552,1660.30321,TUN,788
Tunisia,Africa,1967,52.053000000000004,4786986,1932.3601670000003,TUN,788
Tunisia,Africa,1972,55.602,5303507,2753.2859940000003,TUN,788
Tunisia,Africa,1977,59.836999999999996,6005061,3120.876811,TUN,788
Tunisia,Africa,1982,64.048,6734098,3560.2331740000004,TUN,788
Tunisia,Africa,1987,66.89399999999999,7724976,3810.419296,TUN,788
Tunisia,Africa,1992,70.001,8523077,4332.720164,TUN,788
Tunisia,Africa,1997,71.973,9231669,4876.798614,TUN,788
Tunisia,Africa,2002,73.042,9770575,5722.895654999999,TUN,788
Tunisia,Africa,2007,73.923,10276158,7092.923025,TUN,788
Turkey,Europe,1952,43.585,22235677,1969.1009800000002,TUR,792
Turkey,Europe,1957,48.07899999999999,25670939,2218.754257,TUR,792
Turkey,Europe,1962,52.098,29788695,2322.8699079999997,TUR,792
Turkey,Europe,1967,54.336000000000006,33411317,2826.3563870000003,TUR,792
Turkey,Europe,1972,57.005,37492953,3450.69638,TUR,792
Turkey,Europe,1977,59.507,42404033,4269.122326,TUR,792
Turkey,Europe,1982,61.036,47328791,4241.356344,TUR,792
Turkey,Europe,1987,63.108000000000004,52881328,5089.043686,TUR,792
Turkey,Europe,1992,66.146,58179144,5678.348271,TUR,792
Turkey,Europe,1997,68.835,63047647,6601.429915,TUR,792
Turkey,Europe,2002,70.845,67308928,6508.085718,TUR,792
Turkey,Europe,2007,71.777,71158647,8458.276384,TUR,792
Uganda,Africa,1952,39.978,5824797,734.753484,UGA,800
Uganda,Africa,1957,42.571000000000005,6675501,774.3710692000001,UGA,800
Uganda,Africa,1962,45.343999999999994,7688797,767.2717397999999,UGA,800
Uganda,Africa,1967,48.051,8900294,908.9185217,UGA,800
Uganda,Africa,1972,51.016000000000005,10190285,950.735869,UGA,800
Uganda,Africa,1977,50.35,11457758,843.7331372000001,UGA,800
Uganda,Africa,1982,49.849,12939400,682.2662267999999,UGA,800
Uganda,Africa,1987,51.50899999999999,15283050,617.7244065,UGA,800
Uganda,Africa,1992,48.825,18252190,644.1707968999999,UGA,800
Uganda,Africa,1997,44.578,21210254,816.559081,UGA,800
Uganda,Africa,2002,47.813,24739869,927.7210018,UGA,800
Uganda,Africa,2007,51.542,29170398,1056.3801210000001,UGA,800
United Kingdom,Europe,1952,69.18,50430000,9979.508487000001,GBR,826
United Kingdom,Europe,1957,70.42,51430000,11283.17795,GBR,826
United Kingdom,Europe,1962,70.76,53292000,12477.17707,GBR,826
United Kingdom,Europe,1967,71.36,54959000,14142.85089,GBR,826
United Kingdom,Europe,1972,72.01,56079000,15895.116409999999,GBR,826
United Kingdom,Europe,1977,72.76,56179000,17428.74846,GBR,826
United Kingdom,Europe,1982,74.04,56339704,18232.42452,GBR,826
United Kingdom,Europe,1987,75.007,56981620,21664.787669999998,GBR,826
United Kingdom,Europe,1992,76.42,57866349,22705.09254,GBR,826
United Kingdom,Europe,1997,77.218,58808266,26074.53136,GBR,826
United Kingdom,Europe,2002,78.471,59912431,29478.99919,GBR,826
United Kingdom,Europe,2007,79.425,60776238,33203.26128,GBR,826
United States,Americas,1952,68.44,157553000,13990.482080000002,USA,840
United States,Americas,1957,69.49,171984000,14847.12712,USA,840
United States,Americas,1962,70.21,186538000,16173.145859999999,USA,840
United States,Americas,1967,70.76,198712000,19530.365569999998,USA,840
United States,Americas,1972,71.34,209896000,21806.03594,USA,840
United States,Americas,1977,73.38,220239000,24072.63213,USA,840
United States,Americas,1982,74.65,232187835,25009.55914,USA,840
United States,Americas,1987,75.02,242803533,29884.350410000003,USA,840
United States,Americas,1992,76.09,256894189,32003.93224,USA,840
United States,Americas,1997,76.81,272911760,35767.43303,USA,840
United States,Americas,2002,77.31,287675526,39097.09955,USA,840
United States,Americas,2007,78.242,301139947,42951.65309,USA,840
Uruguay,Americas,1952,66.071,2252965,5716.766744,URY,858
Uruguay,Americas,1957,67.044,2424959,6150.772969,URY,858
Uruguay,Americas,1962,68.253,2598466,5603.357717,URY,858
Uruguay,Americas,1967,68.468,2748579,5444.61962,URY,858
Uruguay,Americas,1972,68.673,2829526,5703.408898,URY,858
Uruguay,Americas,1977,69.48100000000001,2873520,6504.339663000001,URY,858
Uruguay,Americas,1982,70.805,2953997,6920.223051000001,URY,858
Uruguay,Americas,1987,71.918,3045153,7452.398969,URY,858
Uruguay,Americas,1992,72.752,3149262,8137.004775,URY,858
Uruguay,Americas,1997,74.223,3262838,9230.240708,URY,858
Uruguay,Americas,2002,75.307,3363085,7727.002004000001,URY,858
Uruguay,Americas,2007,76.384,3447496,10611.46299,URY,858
Venezuela,Americas,1952,55.088,5439568,7689.799761,VEN,862
Venezuela,Americas,1957,57.907,6702668,9802.466526,VEN,862
Venezuela,Americas,1962,60.77,8143375,8422.974165000001,VEN,862
Venezuela,Americas,1967,63.479,9709552,9541.474188,VEN,862
Venezuela,Americas,1972,65.712,11515649,10505.25966,VEN,862
Venezuela,Americas,1977,67.456,13503563,13143.95095,VEN,862
Venezuela,Americas,1982,68.557,15620766,11152.410109999999,VEN,862
Venezuela,Americas,1987,70.19,17910182,9883.584648,VEN,862
Venezuela,Americas,1992,71.15,20265563,10733.926309999999,VEN,862
